Armado;Entidad;Cliente.Destino;Nombre;FechaAlta;FechaFin;PCC;FechaPCC;Delivery;ID.Cliente;Estado;Observación;Ud.Pedidas;Ud.Preparadas
16272;10322;C100708             ;ALFARO SOCIEDAD EN COMANDITA S     ;18/06/2020                    ;19/06/2020                    ;1927;19/06/2020                    ;OEP7910             ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;248.0;247.0
16273;10322;C100708             ;ALFARO SOCIEDAD EN COMANDITA S     ;18/06/2020                    ;18/06/2020                    ;1927;19/06/2020                    ;OEP7908             ;1033;CAR;Panorama Pañales                                                                                                                                                                                                                                               ;32.0;32.0
16274;10320;C100696             ;FARMAPOINT S.C.S                   ;18/06/2020                    ;19/06/2020                    ;1925;19/06/2020                    ;OEP7905             ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;259.0;259.0
16275;10320;C100696             ;FARMAPOINT S.C.S                   ;18/06/2020                    ;19/06/2020                    ;1925;19/06/2020                    ;OEP7906             ;1033;CAR;Panorama Pañales                                                                                                                                                                                                                                               ;12.0;12.0
16276;10321;C100705             ;TORCUATO VITAL S C S               ;18/06/2020                    ;19/06/2020                    ;1926;19/06/2020                    ;OEP7922             ;1033;CAR;Entrega frecuencia Promos Juli                                                                                                                                                                                                                                 ;252.0;252.0
16277;10321;C100705             ;TORCUATO VITAL S C S               ;18/06/2020                    ;18/06/2020                    ;1926;19/06/2020                    ;OEP7921             ;1033;CAR;Entrega frecuencia Promos Juli                                                                                                                                                                                                                                 ;120.0;120.0
16278;10321;C100705             ;TORCUATO VITAL S C S               ;18/06/2020                    ;18/06/2020                    ;1926;19/06/2020                    ;OEP7920             ;1033;CAR;Entrega frecuencia Promos Juli                                                                                                                                                                                                                                 ;48.0;48.0
16279;10322;C100708             ;ALFARO SOCIEDAD EN COMANDITA S     ;18/06/2020                    ;18/06/2020                    ;1927;19/06/2020                    ;OEP7917             ;1033;CAR;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;96.0;96.0
16280;10322;C100708             ;ALFARO SOCIEDAD EN COMANDITA S     ;18/06/2020                    ;19/06/2020                    ;1927;19/06/2020                    ;OEP7919             ;1033;CAR;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;491.0;491.0
16281;10320;C100696             ;FARMAPOINT S.C.S                   ;18/06/2020                    ;19/06/2020                    ;1925;19/06/2020                    ;OEP7916             ;1033;CAR;Entrega con frecuencia Promos                                                                                                                                                                                                                                  ;232.0;232.0
16282;10322;C100708             ;ALFARO SOCIEDAD EN COMANDITA S     ;18/06/2020                    ;18/06/2020                    ;1927;19/06/2020                    ;OEP7918             ;1033;CAR;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;232.0;232.0
16283;10320;C100696             ;FARMAPOINT S.C.S                   ;18/06/2020                    ;19/06/2020                    ;1925;19/06/2020                    ;OEP7915             ;1033;CAR;Entrega con frecuencia Promos                                                                                                                                                                                                                                  ;493.0;493.0
16284;10320;C100696             ;FARMAPOINT S.C.S                   ;18/06/2020                    ;19/06/2020                    ;1925;19/06/2020                    ;OEP7914             ;1033;CAR;Entrega con frecuencia Promos                                                                                                                                                                                                                                  ;96.0;96.0
16285;10322;C100708             ;ALFARO SOCIEDAD EN COMANDITA S     ;18/06/2020                    ;19/06/2020                    ;1927;19/06/2020                    ;OEP7909             ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;230.0;230.0
16286;10055;BAR207501           ;I M D S.R.L.                       ;18/06/2020                    ;18/06/2020                    ;1931;22/06/2020                    ;700016010           ;1032;CAR;TURNO 22/06
                                                                                                                                                                                                                                                  ;4.0;4.0
16287;10320;C100696             ;FARMAPOINT S.C.S                   ;18/06/2020                    ;19/06/2020                    ;1925;19/06/2020                    ;OEP7907             ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;245.0;242.0
16290;10117;BAR207577           ;ELIT SA                            ;18/06/2020                    ;19/06/2020                    ;0;                              ;750014465           ;1032;PRE;FRENADO -PAGO PREVIO                                                                                                                                                                                                                                           ;295.0;295.0
16291;10026;BAR207360           ;RITHNER, PORTEOUS Y CIA S.A.       ;18/06/2020                    ;19/06/2020                    ;0;                              ;750014466           ;1032;PRE;FRENADO -PAGO PREVIO                                                                                                                                                                                                                                           ;134.0;131.0
16292;10246;BAR207684           ;ARTECOLOR S R L                    ;18/06/2020                    ;19/06/2020                    ;1931;22/06/2020                    ;750014467           ;1032;CAR;TURNO 22/06                                                                                                                                                                                                                                                    ;2.0;2.0
16293;10219;BAR615076           ;AIR COMPUTERS S.R.L.               ;18/06/2020                    ;19/06/2020                    ;0;                              ;750014468           ;1032;PRE;FRENADO -PAGO PREVIO                                                                                                                                                                                                                                           ;390.0;390.0
16294;10253;BAR503093           ;CINTIA BOGADO                      ;18/06/2020                    ;19/06/2020                    ;1931;22/06/2020                    ;750014469           ;1032;CAR;TURNO 22/06                                                                                                                                                                                                                                                    ;1.0;1.0
16295;10021;BAR207271           ;CEVEN S.A.                         ;18/06/2020                    ;18/06/2020                    ;1931;22/06/2020                    ;750014470           ;1032;CAR;TURNO 22/06                                                                                                                                                                                                                                                    ;50.0;50.0
16296;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;18/06/2020                    ;22/06/2020                    ;1932;22/06/2020                    ;OEP7923             ;1033;CAR;Entrega frecuencia Promos Juli                                                                                                                                                                                                                                 ;561.0;561.0
16297;10311;C100703             ;SANTA FE 2000 SOC.EN COMANDITA     ;18/06/2020                    ;01/01/1753                    ;0;                              ;OEP7928             ;1033;ACT;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;561.0;0.0
16298;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;18/06/2020                    ;01/01/1753                    ;0;                              ;OEP7930             ;1033;ACO;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;360.0;0.0
16299;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;18/06/2020                    ;01/01/1753                    ;0;                              ;OEP7929             ;1033;ACO;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;1084.0;0.0
16300;10311;C100703             ;SANTA FE 2000 SOC.EN COMANDITA     ;18/06/2020                    ;01/01/1753                    ;0;                              ;OEP7927             ;1033;ACT;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;360.0;0.0
16301;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;18/06/2020                    ;22/06/2020                    ;1932;22/06/2020                    ;OEP7925             ;1033;CAR;Entrega frecuencia Promos Juli                                                                                                                                                                                                                                 ;360.0;360.0
16302;10311;C100703             ;SANTA FE 2000 SOC.EN COMANDITA     ;18/06/2020                    ;01/01/1753                    ;0;                              ;OEP7926             ;1033;ACT;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;1090.0;0.0
16303;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;18/06/2020                    ;22/06/2020                    ;1932;22/06/2020                    ;OEP7924             ;1033;CAR;Entrega frecuencia Promos Juli                                                                                                                                                                                                                                 ;1148.0;1148.0
16304;10317;C000004             ;ORIEN S.A. - FCIA ORIEN            ;18/06/2020                    ;01/01/1753                    ;0;                              ;OEP7939             ;1033;ACO;Entrega frecuencia 26-6 promos                                                                                                                                                                                                                                 ;226.0;0.0
16305;10317;C000004             ;ORIEN S.A. - FCIA ORIEN            ;18/06/2020                    ;01/01/1753                    ;0;                              ;OEP7938             ;1033;ACO;Entrega frecuencia 26-6 promos                                                                                                                                                                                                                                 ;90.0;0.0
16306;10323;C000001             ;BIKANER S.A                        ;18/06/2020                    ;19/06/2020                    ;1933;22/06/2020                    ;OEP7937             ;1033;CAR;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;232.0;232.0
16307;10315;C100667             ;ORIEN ARGENTINA S.A.-VTAS INTE     ;18/06/2020                    ;01/01/1753                    ;0;                              ;OEP7934             ;1033;ACO;Entrega frecuencia Promos Juli                                                                                                                                                                                                                                 ;1084.0;0.0
16308;10323;C000001             ;BIKANER S.A                        ;18/06/2020                    ;19/06/2020                    ;1933;22/06/2020                    ;OEP7935             ;1033;CAR;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;96.0;96.0
16309;10323;C000001             ;BIKANER S.A                        ;18/06/2020                    ;19/06/2020                    ;1933;22/06/2020                    ;OEP7936             ;1033;CAR;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;457.0;457.0
16310;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;18/06/2020                    ;01/01/1753                    ;0;                              ;OEP7931             ;1033;ACO;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;561.0;0.0
16311;10315;C100667             ;ORIEN ARGENTINA S.A.-VTAS INTE     ;18/06/2020                    ;01/01/1753                    ;0;                              ;OEP7933             ;1033;ACO;Entrega frecuencia Promos Juli                                                                                                                                                                                                                                 ;360.0;0.0
16312;10315;C100667             ;ORIEN ARGENTINA S.A.-VTAS INTE     ;18/06/2020                    ;01/01/1753                    ;0;                              ;OEP7932             ;1033;ACO;Entrega frecuencia Promos Juli                                                                                                                                                                                                                                 ;561.0;0.0
16313;10316;C000003             ;FARMACIA PERLES S.A.               ;18/06/2020                    ;01/01/1753                    ;0;                              ;OEP7952             ;1033;ACO;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;6.0;0.0
16314;10316;C000003             ;FARMACIA PERLES S.A.               ;18/06/2020                    ;01/01/1753                    ;0;                              ;OEP7950             ;1033;ACO;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;90.0;0.0
16315;10316;C000003             ;FARMACIA PERLES S.A.               ;18/06/2020                    ;01/01/1753                    ;0;                              ;OEP7951             ;1033;ACO;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;194.0;0.0
16316;10336;C000006             ;ORIEN S.A. - FCIA DAFLO            ;18/06/2020                    ;01/01/1753                    ;0;                              ;OEP7949             ;1033;ACO;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;90.0;0.0
16317;10336;C000006             ;ORIEN S.A. - FCIA DAFLO            ;18/06/2020                    ;01/01/1753                    ;0;                              ;OEP7948             ;1033;ACO;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;204.0;0.0
16318;10312;C100704             ;SALUD Y BELLEZA SCS                ;18/06/2020                    ;22/06/2020                    ;0;                              ;OEP7946             ;1033;PRE;Entrega frecuencia Promos Juli                                                                                                                                                                                                                                 ;90.0;90.0
16319;10336;C000006             ;ORIEN S.A. - FCIA DAFLO            ;18/06/2020                    ;01/01/1753                    ;0;                              ;OEP7947             ;1033;ACO;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;12.0;0.0
16320;10314;C000007             ;ORIEN S.A. - FCIA CORDOBA          ;18/06/2020                    ;01/01/1753                    ;0;                              ;OEP7943             ;1033;ACO;Entrega Frecuncia Promos Julio                                                                                                                                                                                                                                 ;210.0;0.0
16321;10314;C000007             ;ORIEN S.A. - FCIA CORDOBA          ;18/06/2020                    ;01/01/1753                    ;0;                              ;OEP7942             ;1033;ACO;Entrega Frecuncia Promos Julio                                                                                                                                                                                                                                 ;12.0;0.0
16322;10312;C100704             ;SALUD Y BELLEZA SCS                ;18/06/2020                    ;22/06/2020                    ;0;                              ;OEP7945             ;1033;PRE;Entrega frecuencia Promos Juli                                                                                                                                                                                                                                 ;209.0;209.0
16323;10314;C000007             ;ORIEN S.A. - FCIA CORDOBA          ;18/06/2020                    ;01/01/1753                    ;0;                              ;OEP7941             ;1033;ACO;Entrega Frecuncia Promos Julio                                                                                                                                                                                                                                 ;90.0;0.0
16324;10312;C100704             ;SALUD Y BELLEZA SCS                ;18/06/2020                    ;22/06/2020                    ;0;                              ;OEP7944             ;1033;PRE;Entrega frecuencia Promos Juli                                                                                                                                                                                                                                 ;12.0;12.0
16325;10317;C000004             ;ORIEN S.A. - FCIA ORIEN            ;18/06/2020                    ;01/01/1753                    ;0;                              ;OEP7940             ;1033;ACO;Entrega frecuencia 26-6 promos                                                                                                                                                                                                                                 ;442.0;0.0
16326;10305;C100692             ;ORIEN S.A. - FCIA BEIRO            ;18/06/2020                    ;22/06/2020                    ;0;                              ;OEP7954             ;1033;PRE;Entrega frecuencia  Promos Jul                                                                                                                                                                                                                                 ;90.0;90.0
16327;10322;C100708             ;ALFARO SOCIEDAD EN COMANDITA S     ;18/06/2020                    ;19/06/2020                    ;1927;19/06/2020                    ;OEP7957             ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;6.0;6.0
16328;10305;C100692             ;ORIEN S.A. - FCIA BEIRO            ;18/06/2020                    ;22/06/2020                    ;0;                              ;OEP7955             ;1033;PRE;Entrega frecuencia  Promos Jul                                                                                                                                                                                                                                 ;192.0;192.0
16329;10320;C100696             ;FARMAPOINT S.C.S                   ;18/06/2020                    ;19/06/2020                    ;1925;19/06/2020                    ;OEP7956             ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;7.0;7.0
16330;10305;C100692             ;ORIEN S.A. - FCIA BEIRO            ;18/06/2020                    ;22/06/2020                    ;0;                              ;OEP7953             ;1033;PRE;Entrega frecuencia  Promos Jul                                                                                                                                                                                                                                 ;6.0;6.0
16331;11493;05835001            ;Lang Alfonso                       ;19/06/2020                    ;19/06/2020                    ;0;                              ;1586                ;1034;PRE;                                                                                                                                                                                                                                                               ;49.0;49.0
16332;11083;00088001            ;Vanoli Hugo Mario                  ;19/06/2020                    ;19/06/2020                    ;0;                              ;1587                ;1034;PRE;                                                                                                                                                                                                                                                               ;115.0;115.0
16334;12041;E0000001            ;ECOMMERCE PENALTY                  ;19/06/2020                    ;19/06/2020                    ;0;                              ;00006399            ;1034;PRE;                                                                                                                                                                                                                                                               ;1.0;1.0
16335;12041;E0000001            ;ECOMMERCE PENALTY                  ;19/06/2020                    ;19/06/2020                    ;0;                              ;00006400            ;1034;PRE;                                                                                                                                                                                                                                                               ;1.0;1.0
16336;12041;E0000001            ;ECOMMERCE PENALTY                  ;19/06/2020                    ;19/06/2020                    ;0;                              ;00006401            ;1034;PRE;                                                                                                                                                                                                                                                               ;1.0;1.0
16337;12041;E0000001            ;ECOMMERCE PENALTY                  ;19/06/2020                    ;19/06/2020                    ;0;                              ;00006402            ;1034;PRE;                                                                                                                                                                                                                                                               ;1.0;1.0
16338;12041;E0000001            ;ECOMMERCE PENALTY                  ;19/06/2020                    ;19/06/2020                    ;0;                              ;00006403            ;1034;PRE;                                                                                                                                                                                                                                                               ;1.0;1.0
16339;10064;BAR207513           ;STENFAR S.A. INDUSTRIAL COMERC     ;19/06/2020                    ;19/06/2020                    ;0;                              ;750014476           ;1032;PRE;FRENADO -PAGO PREVIO                                                                                                                                                                                                                                           ;780.0;780.0
16340;10325;BAR207697           ;VOSE PABLO MARTIN                  ;19/06/2020                    ;22/06/2020                    ;0;                              ;750014477           ;1032;PRE;FRENADO -PAGO PREVIO                                                                                                                                                                                                                                           ;106.0;106.0
16341;10026;BAR207360           ;RITHNER, PORTEOUS Y CIA S.A.       ;19/06/2020                    ;19/06/2020                    ;0;                              ;750014466           ;1032;PRE;FRENADO -PAGO PREVIO                                                                                                                                                                                                                                           ;3.0;3.0
16342;10323;C000001             ;BIKANER S.A                        ;19/06/2020                    ;22/06/2020                    ;1933;22/06/2020                    ;OEP7963             ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;120.0;119.0
16343;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;19/06/2020                    ;22/06/2020                    ;1932;22/06/2020                    ;OEP7959             ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;892.0;857.0
16344;10323;C000001             ;BIKANER S.A                        ;19/06/2020                    ;22/06/2020                    ;1933;22/06/2020                    ;OEP7961             ;1033;CAR;Panorama Pañales                                                                                                                                                                                                                                               ;28.0;28.0
16345;10315;C100667             ;ORIEN ARGENTINA S.A.-VTAS INTE     ;19/06/2020                    ;22/06/2020                    ;1929;22/06/2020                    ;OEI565              ;1033;CAR;APLICA SOBRE_OCIN_356                                                                                                                                                                                                                                          ;516.0;516.0
16346;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;19/06/2020                    ;22/06/2020                    ;1932;22/06/2020                    ;OEP7960             ;1033;CAR;Panorama Pañales                                                                                                                                                                                                                                               ;83.0;83.0
16347;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;19/06/2020                    ;22/06/2020                    ;1932;22/06/2020                    ;OEP7958             ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;369.0;350.0
16348;10323;C000001             ;BIKANER S.A                        ;19/06/2020                    ;22/06/2020                    ;1933;22/06/2020                    ;OEP7962             ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;92.0;85.0
16349;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;22/06/2020                    ;22/06/2020                    ;1932;22/06/2020                    ;OEP7987             ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;31.0;31.0
16350;10323;C000001             ;BIKANER S.A                        ;22/06/2020                    ;22/06/2020                    ;1933;22/06/2020                    ;OEP7986             ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;28.0;28.0
16351;10323;C000001             ;BIKANER S.A                        ;22/06/2020                    ;22/06/2020                    ;1933;22/06/2020                    ;OEP7985             ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;13.0;13.0
16352;10336;C000006             ;ORIEN S.A. - FCIA DAFLO            ;22/06/2020                    ;01/01/1753                    ;0;                              ;OEP7983             ;1033;ACO;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;6.0;0.0
16353;10314;C000007             ;ORIEN S.A. - FCIA CORDOBA          ;22/06/2020                    ;01/01/1753                    ;0;                              ;OEP7984             ;1033;ACO;Entrega Frecuncia Promos Julio                                                                                                                                                                                                                                 ;24.0;0.0
16354;10305;C100692             ;ORIEN S.A. - FCIA BEIRO            ;22/06/2020                    ;22/06/2020                    ;0;                              ;OEP7978             ;1033;PRE;Entrega frecuencia  Promos Jul                                                                                                                                                                                                                                 ;6.0;6.0
16355;10314;C000007             ;ORIEN S.A. - FCIA CORDOBA          ;22/06/2020                    ;01/01/1753                    ;0;                              ;OEP7982             ;1033;ACO;Entrega Frecuncia Promos Julio                                                                                                                                                                                                                                 ;6.0;0.0
16356;10336;C000006             ;ORIEN S.A. - FCIA DAFLO            ;22/06/2020                    ;01/01/1753                    ;0;                              ;OEP7981             ;1033;ACO;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;24.0;0.0
16357;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;22/06/2020                    ;22/06/2020                    ;1932;22/06/2020                    ;OEP7980             ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;19.0;19.0
16358;10315;C100667             ;ORIEN ARGENTINA S.A.-VTAS INTE     ;22/06/2020                    ;01/01/1753                    ;0;                              ;OEP7979             ;1033;ACO;Entrega frecuencia Promos Juli                                                                                                                                                                                                                                 ;156.0;0.0
16359;10305;C100692             ;ORIEN S.A. - FCIA BEIRO            ;22/06/2020                    ;22/06/2020                    ;0;                              ;OEP7977             ;1033;PRE;Entrega frecuencia  Promos Jul                                                                                                                                                                                                                                 ;30.0;30.0
16360;10312;C100704             ;SALUD Y BELLEZA SCS                ;22/06/2020                    ;22/06/2020                    ;0;                              ;OEP7976             ;1033;PRE;Entrega frecuencia Promos Juli                                                                                                                                                                                                                                 ;24.0;24.0
16361;10312;C100704             ;SALUD Y BELLEZA SCS                ;22/06/2020                    ;22/06/2020                    ;0;                              ;OEP7975             ;1033;PRE;Entrega frecuencia Promos Juli                                                                                                                                                                                                                                 ;6.0;6.0
16362;10322;C100708             ;ALFARO SOCIEDAD EN COMANDITA S     ;22/06/2020                    ;01/01/1753                    ;0;                              ;OEP7974             ;1033;ACO;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;30.0;0.0
16363;10320;C100696             ;FARMAPOINT S.C.S                   ;22/06/2020                    ;01/01/1753                    ;0;                              ;OEP7973             ;1033;ACO;Entrega con frecuencia Promos                                                                                                                                                                                                                                  ;28.0;0.0
16364;10311;C100703             ;SANTA FE 2000 SOC.EN COMANDITA     ;22/06/2020                    ;01/01/1753                    ;0;                              ;OEP7971             ;1033;ACT;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;150.0;0.0
16365;10321;C100705             ;TORCUATO VITAL S C S               ;22/06/2020                    ;01/01/1753                    ;0;                              ;OEP7972             ;1033;ACO;Entrega frecuencia Promos Juli                                                                                                                                                                                                                                 ;12.0;0.0
16366;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;22/06/2020                    ;22/06/2020                    ;1932;22/06/2020                    ;OEP7970             ;1033;CAR;Entrega frecuencia Promos Juli                                                                                                                                                                                                                                 ;92.0;92.0
16367;10323;C000001             ;BIKANER S.A                        ;22/06/2020                    ;22/06/2020                    ;1933;22/06/2020                    ;OEP7965             ;1033;CAR;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;64.0;64.0
16368;10317;C000004             ;ORIEN S.A. - FCIA ORIEN            ;22/06/2020                    ;01/01/1753                    ;0;                              ;OEP7968             ;1033;ACO;Entrega frecuencia 26-6 promos                                                                                                                                                                                                                                 ;5.0;0.0
16369;10316;C000003             ;FARMACIA PERLES S.A.               ;22/06/2020                    ;01/01/1753                    ;0;                              ;OEP7967             ;1033;ACO;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;29.0;0.0
16370;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;22/06/2020                    ;01/01/1753                    ;0;                              ;OEP7964             ;1033;ACO;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;156.0;0.0
16371;10317;C000004             ;ORIEN S.A. - FCIA ORIEN            ;22/06/2020                    ;01/01/1753                    ;0;                              ;OEP7969             ;1033;ACO;Entrega frecuencia 26-6 promos                                                                                                                                                                                                                                 ;64.0;0.0
16372;10316;C000003             ;FARMACIA PERLES S.A.               ;22/06/2020                    ;01/01/1753                    ;0;                              ;OEP7966             ;1033;ACO;Entrega frecuencia promos Juli                                                                                                                                                                                                                                 ;6.0;0.0
